Date,Region,Class,Commodity,Variety,Unit,Number of Stores,Weighted Avg Price,Month,AvgTempC,AvgTempF,AvgPrecipitation,AvgPressure
2023-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,166,2,Jul,19,66,0.025,1005.75
2023-07-28 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,252,3.99,Jul,19,66,0.025,1005.75
2023-08-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,29,2,Aug,17,62,0.125,1016.5
2023-08-04 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,3.99,Aug,17,62,0.125,1016.5
2023-08-11 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,3.99,Aug,20,69,0.025,1017.75
2023-08-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,8,2,Aug,19,66,0.3625,1013.25
2023-08-18 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,24,3.99,Aug,19,66,0.3625,1013.25
2023-08-25 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,380,2.86,Aug,18,64,0.075,1009.75
2023-09-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,191,2.06,Sep,18,65,0,1010.25
2023-09-01 00:00:00,NATIONAL,ONIONS AND POTATOES,ONIONS DRY,RED,2 lb bag,252,3.99,Sep,18,65,0,1010.25
